Address: 0x0001d2ee, Set: 0x2E, Miss, Tag: 0x0001D
Address: 0x000b8989, Set: 0x98, Hit, Tag: 0x000B8
Address: 0x00015f01, Set: 0xF0, Hit, Tag: 0x00015
Address: 0x00011c84, Set: 0xC8, Hit, Tag: 0x00011
Address: 0x0000b6df, Set: 0x6D, Hit, Tag: 0x0000B
Address: 0x0000d96c, Set: 0x96, Hit, Tag: 0x0000D
Address: 0x00015728, Set: 0x72, Hit, Tag: 0x00015
Address: 0x00090e22, Set: 0xE2, Hit, Tag: 0x00090
Address: 0x00011a14, Set: 0xA1, Hit, Tag: 0x00011
Address: 0x000199e6, Set: 0x9E, Hit, Tag: 0x00019
Address: 0x00011a98, Set: 0xA9, Hit, Tag: 0x00011
Address: 0x0000c4e1, Set: 0x4E, Hit, Tag: 0x0000C
Address: 0x0000f1f0, Set: 0x1F, Hit, Tag: 0x0000F
Address: 0x00011f16, Set: 0xF1, Hit, Tag: 0x00011
Address: 0x0009c222, Set: 0x22, Hit, Tag: 0x0009C
Address: 0x000b5536, Set: 0x53, Hit, Tag: 0x000B5
Address: 0x000b23c0, Set: 0x3C, Hit, Tag: 0x000B2
Address: 0x00017703, Set: 0x70, Hit, Tag: 0x00017
Address: 0x000aafce, Set: 0xFC, Hit, Tag: 0x000AA
Address: 0x000d0384, Set: 0x38, Hit, Tag: 0x000D0
Address: 0x000a2b23, Set: 0xB2, Hit, Tag: 0x000A2
Address: 0x000089fd, Set: 0x9F, Hit, Tag: 0x00008
Address: 0x000a2e13, Set: 0xE1, Hit, Tag: 0x000A2
Address: 0x000b6eeb, Set: 0xEE, Hit, Tag: 0x000B6
Address: 0x000e6480, Set: 0x48, Hit, Tag: 0x000E6
Address: 0x000fcbcf, Set: 0xBC, Hit, Tag: 0x000FC
Address: 0x0000cbb9, Set: 0xBB, Hit, Tag: 0x0000C
Address: 0x000c1e9f, Set: 0xE9, Hit, Tag: 0x000C1
Address: 0x000d3fa8, Set: 0xFA, Hit, Tag: 0x000D3
Address: 0x00081736, Set: 0x73, Hit, Tag: 0x00081
Address: 0x0001e2a4, Set: 0x2A, Hit, Tag: 0x0001E
Address: 0x000e6191, Set: 0x19, Hit, Tag: 0x000E6
Address: 0x0001a8b1, Set: 0x8B, Hit, Tag: 0x0001A
Address: 0x00008a86, Set: 0xA8, Hit, Tag: 0x00008
Address: 0x000c9e1e, Set: 0xE1, Hit, Tag: 0x000C9
Address: 0x000d02ec, Set: 0x2E, Hit, Tag: 0x000D0
Address: 0x00014c4f, Set: 0xC4, Hit, Tag: 0x00014
Address: 0x000924fe, Set: 0x4F, Hit, Tag: 0x00092
Address: 0x00015cde, Set: 0xCD, Hit, Tag: 0x00015
Address: 0x00017836, Set: 0x83, Hit, Tag: 0x00017
Address: 0x000af9ab, Set: 0x9A, Hit, Tag: 0x000AF
Address: 0x00089dad, Set: 0xDA, Hit, Tag: 0x00089
Address: 0x000181ac, Set: 0x1A, Hit, Tag: 0x00018
Address: 0x0001b6b9, Set: 0x6B, Hit, Tag: 0x0001B
Address: 0x0001a035, Set: 0x03, Hit, Tag: 0x0001A
Address: 0x000abe31, Set: 0xE3, Hit, Tag: 0x000AB
Address: 0x0000a327, Set: 0x32, Hit, Tag: 0x0000A
Address: 0x00017703, Set: 0x70, Hit, Tag: 0x00017
Address: 0x000d08f9, Set: 0x8F, Hit, Tag: 0x000D0
Address: 0x0008903a, Set: 0x03, Hit, Tag: 0x00089
Address: 0x000fdcd5, Set: 0xCD, Hit, Tag: 0x000FD
Address: 0x00082bc3, Set: 0xBC, Hit, Tag: 0x00082
Address: 0x000fb295, Set: 0x29, Hit, Tag: 0x000FB
Address: 0x000f97c7, Set: 0x7C, Hit, Tag: 0x000F9
Address: 0x0008ccbe, Set: 0xCB, Hit, Tag: 0x0008C
Address: 0x000f426f, Set: 0x26, Hit, Tag: 0x000F4
Address: 0x00011eac, Set: 0xEA, Hit, Tag: 0x00011
Address: 0x0001238a, Set: 0x38, Hit, Tag: 0x00012
Address: 0x000d3602, Set: 0x60, Hit, Tag: 0x000D3
Address: 0x0001560d, Set: 0x60, Hit, Tag: 0x00015
Address: 0x0001b10f, Set: 0x10, Hit, Tag: 0x0001B
Address: 0x0001a816, Set: 0x81, Hit, Tag: 0x0001A
Address: 0x0000fb24, Set: 0xB2, Hit, Tag: 0x0000F
Address: 0x000da0ce, Set: 0x0C, Hit, Tag: 0x000DA
Address: 0x00013dff, Set: 0xDF, Hit, Tag: 0x00013
Address: 0x000120d9, Set: 0x0D, Hit, Tag: 0x00012
Address: 0x000b93c8, Set: 0x3C, Hit, Tag: 0x000B9
Address: 0x0001083c, Set: 0x83, Hit, Tag: 0x00010
Address: 0x0000f28a, Set: 0x28, Hit, Tag: 0x0000F
Address: 0x000dc111, Set: 0x11, Hit, Tag: 0x000DC
Address: 0x00015ee7, Set: 0xEE, Hit, Tag: 0x00015
Address: 0x00093548, Set: 0x54, Hit, Tag: 0x00093
Address: 0x000c6e91, Set: 0xE9, Hit, Tag: 0x000C6
Address: 0x000a8055, Set: 0x05, Hit, Tag: 0x000A8
Address: 0x0001ae77, Set: 0xE7, Hit, Tag: 0x0001A
Address: 0x00013f6b, Set: 0xF6, Hit, Tag: 0x00013
Address: 0x000a84af, Set: 0x4A, Hit, Tag: 0x000A8
Address: 0x0009b8f4, Set: 0x8F, Hit, Tag: 0x0009B
Address: 0x000d777c, Set: 0x77, Hit, Tag: 0x000D7
Address: 0x00013c63, Set: 0xC6, Hit, Tag: 0x00013
Address: 0x00011d09, Set: 0xD0, Hit, Tag: 0x00011
Address: 0x0001e035, Set: 0x03, Hit, Tag: 0x0001E
Address: 0x00012561, Set: 0x56, Hit, Tag: 0x00012
Address: 0x000b23c0, Set: 0x3C, Hit, Tag: 0x000B2
Address: 0x000a06ac, Set: 0x6A, Hit, Tag: 0x000A0
Address: 0x00012f40, Set: 0xF4, Hit, Tag: 0x00012
Address: 0x000f6ab4, Set: 0xAB, Hit, Tag: 0x000F6
Address: 0x0001129d, Set: 0x29, Hit, Tag: 0x00011
Address: 0x000e939a, Set: 0x39, Hit, Tag: 0x000E9
Address: 0x0009d48e, Set: 0x48, Hit, Tag: 0x0009D
Address: 0x000aeb0f, Set: 0xB0, Hit, Tag: 0x000AE
Address: 0x0001f6fc, Set: 0x6F, Hit, Tag: 0x0001F
Address: 0x0008a271, Set: 0x27, Hit, Tag: 0x0008A
Address: 0x0008a271, Set: 0x27, Hit, Tag: 0x0008A
Address: 0x000f8dab, Set: 0xDA, Hit, Tag: 0x000F8
Address: 0x0000ecbf, Set: 0xCB, Hit, Tag: 0x0000E
Address: 0x000f8223, Set: 0x22, Hit, Tag: 0x000F8
Address: 0x000b0954, Set: 0x95, Hit, Tag: 0x000B0
Address: 0x00083632, Set: 0x63, Hit, Tag: 0x00083
Address: 0x000ce6d9, Set: 0x6D, Hit, Tag: 0x000CE
Address: 0x000c5af8, Set: 0xAF, Hit, Tag: 0x000C5
Address: 0x0008fa3c, Set: 0xA3, Hit, Tag: 0x0008F
Address: 0x000feaf9, Set: 0xAF, Hit, Tag: 0x000FE
Address: 0x000bd4ea, Set: 0x4E, Hit, Tag: 0x000BD
Address: 0x000a7417, Set: 0x41, Hit, Tag: 0x000A7
Address: 0x0000fcc0, Set: 0xCC, Hit, Tag: 0x0000F
Address: 0x0001a7c4, Set: 0x7C, Hit, Tag: 0x0001A
Address: 0x000a91ae, Set: 0x1A, Hit, Tag: 0x000A9
Address: 0x000aaea4, Set: 0xEA, Hit, Tag: 0x000AA
Address: 0x000efe36, Set: 0xE3, Hit, Tag: 0x000EF
Address: 0x0000b51a, Set: 0x51, Hit, Tag: 0x0000B
Address: 0x000929fc, Set: 0x9F, Hit, Tag: 0x00092
Address: 0x0001a995, Set: 0x99, Hit, Tag: 0x0001A
Address: 0x00008065, Set: 0x06, Hit, Tag: 0x00008
Address: 0x000ab73a, Set: 0x73, Hit, Tag: 0x000AB
Address: 0x00008ab5, Set: 0xAB, Hit, Tag: 0x00008
Address: 0x00019855, Set: 0x85, Hit, Tag: 0x00019
Address: 0x0000fc5a, Set: 0xC5, Hit, Tag: 0x0000F
Address: 0x000153af, Set: 0x3A, Hit, Tag: 0x00015
Address: 0x0000e159, Set: 0x15, Hit, Tag: 0x0000E
Address: 0x000f8dab, Set: 0xDA, Hit, Tag: 0x000F8
Address: 0x000f9a73, Set: 0xA7, Hit, Tag: 0x000F9
Address: 0x0008b9fd, Set: 0x9F, Hit, Tag: 0x0008B
Address: 0x0009827a, Set: 0x27, Hit, Tag: 0x00098
Address: 0x00013b3c, Set: 0xB3, Hit, Tag: 0x00013
Address: 0x0000f2a5, Set: 0x2A, Hit, Tag: 0x0000F
Address: 0x0009b8f4, Set: 0x8F, Hit, Tag: 0x0009B
Address: 0x0001897b, Set: 0x97, Hit, Tag: 0x00018
Address: 0x00008fa9, Set: 0xFA, Hit, Tag: 0x00008
Address: 0x000083e5, Set: 0x3E, Hit, Tag: 0x00008
Address: 0x0001f857, Set: 0x85, Miss, Tag: 0x0001F
Address: 0x00019fdc, Set: 0xFD, Hit, Tag: 0x00019
Address: 0x00014e54, Set: 0xE5, Hit, Tag: 0x00014
Address: 0x00016776, Set: 0x77, Hit, Tag: 0x00016
Address: 0x000bb26e, Set: 0x26, Hit, Tag: 0x000BB
Address: 0x0001dc78, Set: 0xC7, Hit, Tag: 0x0001D
Address: 0x00013cb6, Set: 0xCB, Hit, Tag: 0x00013
Address: 0x0000df00, Set: 0xF0, Hit, Tag: 0x0000D
Address: 0x000e939a, Set: 0x39, Hit, Tag: 0x000E9
Address: 0x0001f054, Set: 0x05, Hit, Tag: 0x0001F
Address: 0x000c886a, Set: 0x86, Hit, Tag: 0x000C8
Address: 0x000c0ed1, Set: 0xED, Hit, Tag: 0x000C0
Address: 0x000ec6bf, Set: 0x6B, Hit, Tag: 0x000EC
Address: 0x0000fcdc, Set: 0xCD, Hit, Tag: 0x0000F
Address: 0x0000df00, Set: 0xF0, Hit, Tag: 0x0000D
Address: 0x0001a995, Set: 0x99, Hit, Tag: 0x0001A
Address: 0x0000a679, Set: 0x67, Hit, Tag: 0x0000A
Address: 0x00008429, Set: 0x42, Hit, Tag: 0x00008
Address: 0x00015f01, Set: 0xF0, Hit, Tag: 0x00015
Address: 0x000d140a, Set: 0x40, Hit, Tag: 0x000D1
Address: 0x0008f10f, Set: 0x10, Hit, Tag: 0x0008F
Address: 0x000fb11c, Set: 0x11, Hit, Tag: 0x000FB
Address: 0x000c2e45, Set: 0xE4, Hit, Tag: 0x000C2
Address: 0x000d008f, Set: 0x08, Hit, Tag: 0x000D0
Address: 0x000f37e1, Set: 0x7E, Hit, Tag: 0x000F3
Address: 0x000cbc0e, Set: 0xC0, Hit, Tag: 0x000CB
Address: 0x0001cdb5, Set: 0xDB, Hit, Tag: 0x0001C
Address: 0x0000d1ad, Set: 0x1A, Hit, Tag: 0x0000D
Address: 0x000182d7, Set: 0x2D, Hit, Tag: 0x00018
Address: 0x0000caf7, Set: 0xAF, Hit, Tag: 0x0000C
Address: 0x00015679, Set: 0x67, Hit, Tag: 0x00015
Address: 0x0001a6a9, Set: 0x6A, Hit, Tag: 0x0001A
Address: 0x000a9fd5, Set: 0xFD, Hit, Tag: 0x000A9
Address: 0x00011736, Set: 0x73, Hit, Tag: 0x00011
Address: 0x000165f2, Set: 0x5F, Hit, Tag: 0x00016
Address: 0x000146ed, Set: 0x6E, Hit, Tag: 0x00014
Address: 0x000f14ba, Set: 0x4B, Hit, Tag: 0x000F1
Address: 0x00015c46, Set: 0xC4, Hit, Tag: 0x00015
Address: 0x0001c5f1, Set: 0x5F, Hit, Tag: 0x0001C
Address: 0x000b366e, Set: 0x66, Hit, Tag: 0x000B3
Address: 0x000a1750, Set: 0x75, Hit, Tag: 0x000A1
Address: 0x000e3e48, Set: 0xE4, Hit, Tag: 0x000E3
Address: 0x0008f10f, Set: 0x10, Hit, Tag: 0x0008F
Address: 0x00011a98, Set: 0xA9, Hit, Tag: 0x00011
Address: 0x0001f8ff, Set: 0x8F, Hit, Tag: 0x0001F
Address: 0x000e282c, Set: 0x82, Hit, Tag: 0x000E2
Address: 0x0009e0f1, Set: 0x0F, Hit, Tag: 0x0009E
Address: 0x000b994b, Set: 0x94, Hit, Tag: 0x000B9
Address: 0x0000fa67, Set: 0xA6, Hit, Tag: 0x0000F
Address: 0x000acd2a, Set: 0xD2, Hit, Tag: 0x000AC
Address: 0x0000eade, Set: 0xAD, Hit, Tag: 0x0000E
Address: 0x00017703, Set: 0x70, Hit, Tag: 0x00017
Address: 0x0000f23b, Set: 0x23, Hit, Tag: 0x0000F
Address: 0x0001f8ff, Set: 0x8F, Hit, Tag: 0x0001F
Address: 0x0001e035, Set: 0x03, Hit, Tag: 0x0001E
Address: 0x0001de18, Set: 0xE1, Hit, Tag: 0x0001D
Address: 0x0008f10f, Set: 0x10, Hit, Tag: 0x0008F
Address: 0x000e873b, Set: 0x73, Hit, Tag: 0x000E8
Address: 0x00008e7f, Set: 0xE7, Hit, Tag: 0x00008
Address: 0x00013ed7, Set: 0xED, Hit, Tag: 0x00013
Address: 0x00008fd6, Set: 0xFD, Hit, Tag: 0x00008
Address: 0x0000f2e6, Set: 0x2E, Hit, Tag: 0x0000F
Address: 0x000fe224, Set: 0x22, Hit, Tag: 0x000FE
Address: 0x000b9bf8, Set: 0xBF, Hit, Tag: 0x000B9
Address: 0x000c06fa, Set: 0x6F, Hit, Tag: 0x000C0
Address: 0x0000dd9d, Set: 0xD9, Hit, Tag: 0x0000D
Address: 0x00013f8b, Set: 0xF8, Hit, Tag: 0x00013
Address: 0x00009f36, Set: 0xF3, Hit, Tag: 0x00009
Address: 0x0001a984, Set: 0x98, Hit, Tag: 0x0001A
Address: 0x0001efbf, Set: 0xFB, Hit, Tag: 0x0001E
Address: 0x0008ffa6, Set: 0xFA, Hit, Tag: 0x0008F
Address: 0x000feaf9, Set: 0xAF, Hit, Tag: 0x000FE
Address: 0x000c0b78, Set: 0xB7, Hit, Tag: 0x000C0
Address: 0x000f1930, Set: 0x93, Hit, Tag: 0x000F1
Address: 0x000eead2, Set: 0xAD, Hit, Tag: 0x000EE
Address: 0x000199e6, Set: 0x9E, Hit, Tag: 0x00019
Address: 0x00090308, Set: 0x30, Hit, Tag: 0x00090
Address: 0x0001d7ea, Set: 0x7E, Hit, Tag: 0x0001D
Address: 0x000b5e74, Set: 0xE7, Hit, Tag: 0x000B5
Address: 0x000b5e27, Set: 0xE2, Hit, Tag: 0x000B5
Address: 0x000b61a6, Set: 0x1A, Hit, Tag: 0x000B6
Address: 0x00012378, Set: 0x37, Hit, Tag: 0x00012
Address: 0x000cd1d9, Set: 0x1D, Hit, Tag: 0x000CD
Address: 0x000a3052, Set: 0x05, Hit, Tag: 0x000A3
Address: 0x0001ae77, Set: 0xE7, Hit, Tag: 0x0001A
Address: 0x00013ed7, Set: 0xED, Hit, Tag: 0x00013
Address: 0x000c2340, Set: 0x34, Hit, Tag: 0x000C2
Address: 0x00017f2d, Set: 0xF2, Hit, Tag: 0x00017
Address: 0x000b4cba, Set: 0xCB, Hit, Tag: 0x000B4
Address: 0x00008fa9, Set: 0xFA, Hit, Tag: 0x00008
Address: 0x000c7c9d, Set: 0xC9, Hit, Tag: 0x000C7
Address: 0x0001ea18, Set: 0xA1, Hit, Tag: 0x0001E
Address: 0x0008841e, Set: 0x41, Hit, Tag: 0x00088
Address: 0x000ef249, Set: 0x24, Hit, Tag: 0x000EF
Address: 0x00019d55, Set: 0xD5, Hit, Tag: 0x00019
Address: 0x000cd569, Set: 0x56, Hit, Tag: 0x000CD
Address: 0x000133d0, Set: 0x3D, Hit, Tag: 0x00013
Address: 0x000ee3a5, Set: 0x3A, Hit, Tag: 0x000EE
Address: 0x00011709, Set: 0x70, Hit, Tag: 0x00011
Address: 0x000dac68, Set: 0xC6, Hit, Tag: 0x000DA
Address: 0x000a339a, Set: 0x39, Hit, Tag: 0x000A3
Address: 0x000194cd, Set: 0x4C, Hit, Tag: 0x00019
Address: 0x000cb8eb, Set: 0x8E, Hit, Tag: 0x000CB
Address: 0x00019397, Set: 0x39, Hit, Tag: 0x00019
Address: 0x00019cf5, Set: 0xCF, Hit, Tag: 0x00019
Address: 0x0001e019, Set: 0x01, Hit, Tag: 0x0001E
Address: 0x000d7ae5, Set: 0xAE, Hit, Tag: 0x000D7
Address: 0x000874fe, Set: 0x4F, Hit, Tag: 0x00087
Address: 0x0000e9ad, Set: 0x9A, Hit, Tag: 0x0000E
Address: 0x000ec11f, Set: 0x11, Hit, Tag: 0x000EC
Address: 0x000c86c6, Set: 0x6C, Hit, Tag: 0x000C8
Address: 0x00017f2d, Set: 0xF2, Hit, Tag: 0x00017
Address: 0x000e939a, Set: 0x39, Hit, Tag: 0x000E9
Address: 0x00011709, Set: 0x70, Hit, Tag: 0x00011
Address: 0x00012192, Set: 0x19, Hit, Tag: 0x00012
Address: 0x000fccc7, Set: 0xCC, Hit, Tag: 0x000FC
Address: 0x000100fb, Set: 0x0F, Hit, Tag: 0x00010
Address: 0x000f6b96, Set: 0xB9, Hit, Tag: 0x000F6
Address: 0x000dac68, Set: 0xC6, Hit, Tag: 0x000DA
Address: 0x000a32e8, Set: 0x2E, Hit, Tag: 0x000A3
Address: 0x0008d0b5, Set: 0x0B, Hit, Tag: 0x0008D
Address: 0x0000f9dd, Set: 0x9D, Hit, Tag: 0x0000F
Address: 0x0001a035, Set: 0x03, Hit, Tag: 0x0001A
Address: 0x00011fdb, Set: 0xFD, Hit, Tag: 0x00011
Address: 0x0000b558, Set: 0x55, Hit, Tag: 0x0000B
Address: 0x0009e0f1, Set: 0x0F, Hit, Tag: 0x0009E
Address: 0x0001b973, Set: 0x97, Hit, Tag: 0x0001B
Address: 0x00012561, Set: 0x56, Hit, Tag: 0x00012
Address: 0x000db202, Set: 0x20, Hit, Tag: 0x000DB
Address: 0x0000bf10, Set: 0xF1, Hit, Tag: 0x0000B
Address: 0x000efffd, Set: 0xFF, Hit, Tag: 0x000EF
Address: 0x00015461, Set: 0x46, Hit, Tag: 0x00015
Address: 0x0001d189, Set: 0x18, Hit, Tag: 0x0001D
Address: 0x0000dc47, Set: 0xC4, Hit, Tag: 0x0000D
Address: 0x000c6e91, Set: 0xE9, Hit, Tag: 0x000C6
Address: 0x0009f3c1, Set: 0x3C, Hit, Tag: 0x0009F
Address: 0x0000d902, Set: 0x90, Hit, Tag: 0x0000D
Address: 0x0000fe5f, Set: 0xE5, Hit, Tag: 0x0000F
Address: 0x000f149f, Set: 0x49, Hit, Tag: 0x000F1
Address: 0x000afdae, Set: 0xDA, Hit, Tag: 0x000AF
Address: 0x000b9e84, Set: 0xE8, Hit, Tag: 0x000B9
Address: 0x000cb025, Set: 0x02, Hit, Tag: 0x000CB
Address: 0x000c9287, Set: 0x28, Hit, Tag: 0x000C9
Address: 0x00010526, Set: 0x52, Hit, Tag: 0x00010
Address: 0x000bd8b9, Set: 0x8B, Hit, Tag: 0x000BD
Address: 0x00019458, Set: 0x45, Hit, Tag: 0x00019
Address: 0x0000f6c7, Set: 0x6C, Hit, Tag: 0x0000F
Address: 0x000ba021, Set: 0x02, Hit, Tag: 0x000BA
Address: 0x000f069b, Set: 0x69, Hit, Tag: 0x000F0
Address: 0x000a945e, Set: 0x45, Hit, Tag: 0x000A9
Address: 0x000a2496, Set: 0x49, Hit, Tag: 0x000A2
Address: 0x000ae5fd, Set: 0x5F, Hit, Tag: 0x000AE
Address: 0x00015d8b, Set: 0xD8, Hit, Tag: 0x00015
Address: 0x0000b558, Set: 0x55, Hit, Tag: 0x0000B
Address: 0x000d4577, Set: 0x57, Hit, Tag: 0x000D4
Address: 0x000fdcd5, Set: 0xCD, Hit, Tag: 0x000FD
Address: 0x000d8182, Set: 0x18, Hit, Tag: 0x000D8
Address: 0x0001a9f5, Set: 0x9F, Hit, Tag: 0x0001A
Address: 0x000904a7, Set: 0x4A, Hit, Tag: 0x00090
Address: 0x00016875, Set: 0x87, Hit, Tag: 0x00016
Address: 0x000a352b, Set: 0x52, Hit, Tag: 0x000A3
Address: 0x000b9f3c, Set: 0xF3, Hit, Tag: 0x000B9
Address: 0x0001eb43, Set: 0xB4, Hit, Tag: 0x0001E
Address: 0x0000fbb9, Set: 0xBB, Hit, Tag: 0x0000F
Address: 0x000ee3a5, Set: 0x3A, Hit, Tag: 0x000EE
Address: 0x0000b6df, Set: 0x6D, Hit, Tag: 0x0000B
Address: 0x0001d5a1, Set: 0x5A, Hit, Tag: 0x0001D
Address: 0x0009d48e, Set: 0x48, Hit, Tag: 0x0009D
Address: 0x0000988b, Set: 0x88, Hit, Tag: 0x00009
Address: 0x0001ea23, Set: 0xA2, Hit, Tag: 0x0001E
Address: 0x0000a248, Set: 0x24, Hit, Tag: 0x0000A
Address: 0x000a86f9, Set: 0x6F, Hit, Tag: 0x000A8
Address: 0x0000c4e1, Set: 0x4E, Hit, Tag: 0x0000C
Address: 0x0000c97b, Set: 0x97, Hit, Tag: 0x0000C
Address: 0x0009d503, Set: 0x50, Hit, Tag: 0x0009D
Address: 0x000af9ab, Set: 0x9A, Hit, Tag: 0x000AF
Address: 0x000d0384, Set: 0x38, Hit, Tag: 0x000D0
Address: 0x0001e51a, Set: 0x51, Hit, Tag: 0x0001E
Address: 0x0000b990, Set: 0x99, Hit, Tag: 0x0000B
Address: 0x0000dac0, Set: 0xAC, Hit, Tag: 0x0000D
Address: 0x000d7ced, Set: 0xCE, Hit, Tag: 0x000D7
Address: 0x00019437, Set: 0x43, Hit, Tag: 0x00019
Address: 0x000d140a, Set: 0x40, Hit, Tag: 0x000D1
Address: 0x000e6480, Set: 0x48, Hit, Tag: 0x000E6
Address: 0x0001338a, Set: 0x38, Hit, Tag: 0x00013
Address: 0x000b19a6, Set: 0x9A, Hit, Tag: 0x000B1
Address: 0x000185b3, Set: 0x5B, Hit, Tag: 0x00018
Address: 0x0000e3dd, Set: 0x3D, Hit, Tag: 0x0000E
Address: 0x000c70d5, Set: 0x0D, Hit, Tag: 0x000C7
Address: 0x000f0179, Set: 0x17, Hit, Tag: 0x000F0
Address: 0x00087a46, Set: 0xA4, Hit, Tag: 0x00087
Address: 0x0000a644, Set: 0x64, Hit, Tag: 0x0000A
Address: 0x00013d0c, Set: 0xD0, Hit, Tag: 0x00013
Address: 0x000d0511, Set: 0x51, Hit, Tag: 0x000D0
Address: 0x00017919, Set: 0x91, Hit, Tag: 0x00017
Address: 0x0001f003, Set: 0x00, Hit, Tag: 0x0001F
Address: 0x000a2f86, Set: 0xF8, Hit, Tag: 0x000A2
Address: 0x000f61d2, Set: 0x1D, Hit, Tag: 0x000F6
Address: 0x000be873, Set: 0x87, Hit, Tag: 0x000BE
Address: 0x000b682c, Set: 0x82, Hit, Tag: 0x000B6
Address: 0x000cf153, Set: 0x15, Hit, Tag: 0x000CF
Address: 0x000dc111, Set: 0x11, Hit, Tag: 0x000DC
Address: 0x000a1750, Set: 0x75, Hit, Tag: 0x000A1
Address: 0x0009e79e, Set: 0x79, Hit, Tag: 0x0009E
Address: 0x0001b1ab, Set: 0x1A, Hit, Tag: 0x0001B
Address: 0x00014e54, Set: 0xE5, Hit, Tag: 0x00014
Address: 0x000b6eea, Set: 0xEE, Hit, Tag: 0x000B6
Address: 0x000146ed, Set: 0x6E, Hit, Tag: 0x00014
Address: 0x000133c3, Set: 0x3C, Hit, Tag: 0x00013
Address: 0x000a339a, Set: 0x39, Hit, Tag: 0x000A3
Address: 0x00009555, Set: 0x55, Hit, Tag: 0x00009
Address: 0x000b18f9, Set: 0x8F, Hit, Tag: 0x000B1
Address: 0x0000d8c4, Set: 0x8C, Hit, Tag: 0x0000D
Address: 0x000da28f, Set: 0x28, Hit, Tag: 0x000DA
Address: 0x000ba021, Set: 0x02, Hit, Tag: 0x000BA
Address: 0x0008de2e, Set: 0xE2, Hit, Tag: 0x0008D
Address: 0x0000d156, Set: 0x15, Hit, Tag: 0x0000D
Address: 0x000b2c62, Set: 0xC6, Hit, Tag: 0x000B2
Address: 0x000d0511, Set: 0x51, Hit, Tag: 0x000D0
Address: 0x00099c16, Set: 0xC1, Hit, Tag: 0x00099
Address: 0x000f4b10, Set: 0xB1, Hit, Tag: 0x000F4
Address: 0x000a8055, Set: 0x05, Hit, Tag: 0x000A8
Address: 0x0000b90f, Set: 0x90, Hit, Tag: 0x0000B
Address: 0x00011079, Set: 0x07, Hit, Tag: 0x00011
Address: 0x000d00cb, Set: 0x0C, Hit, Tag: 0x000D0
Address: 0x000bb59d, Set: 0x59, Hit, Tag: 0x000BB
Address: 0x0001f3ef, Set: 0x3E, Hit, Tag: 0x0001F
Address: 0x00084511, Set: 0x51, Hit, Tag: 0x00084
Address: 0x0000ecbf, Set: 0xCB, Hit, Tag: 0x0000E
Address: 0x000e5290, Set: 0x29, Hit, Tag: 0x000E5
Address: 0x000092b9, Set: 0x2B, Hit, Tag: 0x00009
Address: 0x0000e1a9, Set: 0x1A, Miss, Tag: 0x0000E
Address: 0x000ec11f, Set: 0x11, Hit, Tag: 0x000EC
Address: 0x000b71a3, Set: 0x1A, Hit, Tag: 0x000B7
Address: 0x0001cded, Set: 0xDE, Hit, Tag: 0x0001C
Address: 0x0001aa16, Set: 0xA1, Hit, Tag: 0x0001A
Address: 0x0000fbb9, Set: 0xBB, Hit, Tag: 0x0000F
Address: 0x00013b3c, Set: 0xB3, Hit, Tag: 0x00013
Address: 0x000d0a3c, Set: 0xA3, Hit, Tag: 0x000D0
Address: 0x0001a984, Set: 0x98, Hit, Tag: 0x0001A
Address: 0x00016217, Set: 0x21, Hit, Tag: 0x00016
Address: 0x000dc111, Set: 0x11, Hit, Tag: 0x000DC
Address: 0x00019e93, Set: 0xE9, Hit, Tag: 0x00019
Address: 0x000844eb, Set: 0x4E, Hit, Tag: 0x00084
Address: 0x0001d5a1, Set: 0x5A, Hit, Tag: 0x0001D
Address: 0x0001bd9c, Set: 0xD9, Hit, Tag: 0x0001B
Address: 0x00018f2b, Set: 0xF2, Hit, Tag: 0x00018
Address: 0x000f8cf1, Set: 0xCF, Hit, Tag: 0x000F8
Address: 0x0001560d, Set: 0x60, Hit, Tag: 0x00015
Address: 0x000107cf, Set: 0x7C, Hit, Tag: 0x00010
Address: 0x000d3602, Set: 0x60, Hit, Tag: 0x000D3
Address: 0x000d0511, Set: 0x51, Hit, Tag: 0x000D0
Address: 0x0008903a, Set: 0x03, Hit, Tag: 0x00089
Address: 0x000aee0c, Set: 0xE0, Hit, Tag: 0x000AE
Address: 0x0001efbe, Set: 0xFB, Hit, Tag: 0x0001E
Address: 0x0000d488, Set: 0x48, Hit, Tag: 0x0000D
Address: 0x000ded3d, Set: 0xD3, Hit, Tag: 0x000DE
Address: 0x00008a4a, Set: 0xA4, Hit, Tag: 0x00008
Address: 0x000f6b96, Set: 0xB9, Hit, Tag: 0x000F6
Address: 0x000a4a76, Set: 0xA7, Hit, Tag: 0x000A4
Address: 0x000ad8c2, Set: 0x8C, Hit, Tag: 0x000AD
Address: 0x0001ea23, Set: 0xA2, Hit, Tag: 0x0001E
Address: 0x00017da1, Set: 0xDA, Hit, Tag: 0x00017
Address: 0x000c6816, Set: 0x81, Hit, Tag: 0x000C6
Address: 0x000c7227, Set: 0x22, Hit, Tag: 0x000C7
Address: 0x0001d12b, Set: 0x12, Hit, Tag: 0x0001D
Address: 0x00019f56, Set: 0xF5, Hit, Tag: 0x00019
Address: 0x000e9f46, Set: 0xF4, Hit, Tag: 0x000E9
Address: 0x000e282c, Set: 0x82, Hit, Tag: 0x000E2
Address: 0x000abb17, Set: 0xB1, Hit, Tag: 0x000AB
Address: 0x000fe31b, Set: 0x31, Hit, Tag: 0x000FE
